id,species,blockdate,formula,totalsubstrate,totalharvest,harvestcount,spawn,spawncode,comment,water,spawngen,contam,hole,bagtype,fridgeout,line,Age,BE,harvest1,harvest1date,harvest2,harvest2date,harvest3,harvest3date,harvest4,harvest4date,harvest5,harvest5date,harvest6,harvest6date,harvest7,harvest7date,harvest8,harvest8date,harvest9,harvest9date,harvest10,harvest10date,harvest11,harvest11date,harvest12,harvest12date
A1,PPgiota,28/5/22,Ppx5.5,1450,511,3,,,3 bag,,,,,,,,326,0.35,229,19/10/22,186,27/10/22,96,12/12/22
A2,HEg,30/6/22,Kx6,1580,1049,12,NNG,,,,,,,,,,294,0.66,305,29/10/22,46,13/11/22,122,25/11/22,67,9/12/22,81,23/12/22,68,9/1/23,68,28/1/23,138,21/2/23,55,13/3/23,44,2/4/23,28,21/4/23,27,8/5/23
A3,HEg,21/10/22,Ppx5.5,1450,859,8,1/8,XXXA,,,,,,,,,179,0.59,285,30/11/22,184,13/12/22,78,26/12/22,58,28/1/23,103,8/3/23,52,25/3/23,51,18/4/23,48,11/5/23
A4,HEg,21/10/22,Ppx5.5,1450,1046,10,1/8,XXXA,,,,,,,,,179,0.72,357,30/11/22,111,12/12/22,102,24/12/22,50,7/1/23,99,22/1/23,77,6/2/23,68,3/3/23,48,18/3/23,49,4/4/23,85,25/4/23
A5,HEg,21/10/22,Ppx5.5,1450,1023,9,1/8,XXXA,,,,,,,,,179,0.71,289,30/11/22,193,13/12/22,131,15/1/23,96,1/2/23,116,2/3/23,46,20/3/23,64,6/4/23,53,28/4/23,35,16/5/23
A6,HEg,21/10/22,Ppx5.5,1450,864,9,1/8,XXXA,,,,,,,,,179,0.6,323,30/11/22,101,13/12/22,108,26/12/22,63,28/1/23,100,25/2/23,45,15/3/23,48,4/4/23,44,25/4/23,32,13/5/23
A7,HEg,21/10/22,Kx6,1580,592,6,1/8,XXXA,,,,,,,,,179,0.37,63,2/1/23,64,17/12/22,266,22/11/22,88,4/12/22,51,15/1/23,60,13/5/23
A9,HEg,21/10/22,Ppx5.5,1450,1017,10,,,,,,,,,,,179,0.7,373,3/12/22,112,17/12/22,63,2/1/23,104,18/1/23,54,1/2/23,120,2/3/23,46,20/3/23,52,6/4/23,37,25/4/23,56,15/5/23
A8,HUlc,8/11/22,Ppx7,1850,2567,7,1/10,,,,,,,unicorn,,,162,1.39,862,1/12/22,689,18/12/22,380,19/1/23,231,25/2/23,182,16/3/23,91,10/4/23,132,25/4/23
A10,HUlc,7/11/22,Ppx5.5,1450,1642,6,1/8,XXCC,,,,,,,,,163,1.13,330,19/12/22,633,18/1/23,264,25/2/23,277,20/3/23,94,12/4/23,44,5/5/23
A11,HUlc,21/10/22,Ppx5.5,1450,1050,3,1/8,,,,,suspect,,,,,179,0.72,709,4/1/23,99,27/1/23,242,28/2/23
A12,HUlc,21/11/22,SDx6,1580,1219,4,1/8,XXCA,,3050,,,,,,,149,0.77,375,9/3/23,600,21/12/22,149,15/4/23,95,9/5/23
A13,HUlc,21/11/22,aPpx5.5,1450,1569,5,1/8,XXCA,,3050,,,,,,,149,1.08,502,21/12/22,382,15/1/23,253,11/2/23,232,9/3/23,200,2/4/23
A14,POm,18/11/22,Ppx5.5,1450,809,4,,Xdba,,,notNG,,,,,,152,0.56,140,11/1/23,369,28/1/23,198,25/2/23,102,31/3/23
A15,POm,15/11/22,Ppx5.5,1450,1098,4,1/8,Xdba,,,notNG,,,,,,155,0.76,354,18/12/22,340,7/1/23,147,28/1/23,257,1/3/23
A16,PEtun,29/10/22,Ppx5.5,1450,366,3,1/8,XXA,,,,mold,,,,,171,0.25,60,5/2/23,176,21/3/23,130,16/4/23
A17,PEtun,7/11/22,Ppx5.5,1450,,,1/8,XXXF,,,,mold,,,,,163
A18,PEtun,7/11/22,Ppx5.5,1450,575,4,1/8,XXXF,,,,,1 line,,,,163,0.4,90,11/1/23,123,23/2/23,242,21/3/23,120,21/4/23
A19,HEg,15/11/22,Ppx5.5,1450,751,8,1/8,XXXH,,,notNG,,,,,,155,0.52,200,23/12/22,172,7/1/23,56,25/1/23,127,2/3/23,85,6/4/23,58,18/4/23,21,3/5/23,32,16/5/23
A20,PEtun,25/11/22,Ppx5.5,1450,653,3,1/9,xeab,,,notNG,,,,,,145,0.45,280,31/12/22,297,25/1/23,76,30/4/23
A21,PEtun,25/11/22,Ppx5.5,1450,984,4,1/9,xeab,,,notNG,,,,,,145,0.68,345,2/1/23,215,29/1/23,343,4/4/23,81,30/4/23
A22,PEtun,25/11/22,Ppx5.5,1450,866,2,1/9,xeab,,,notNG,,,,,,145,0.6,271,2/1/23,595,15/3/23
A23,PEtun,29/10/22,Ppx5.5,1450,303,1,1/8,XXA,,,notNG,,,,,,171,0.21,303,20/3/23
A24,PTc,15/11/22,aPpx5.5,1450,636,2,1/9,,,,notNG,,,,,,155,0.44,420,18/3/23,216,12/4/23
A25,PTc,13/11/22,Ppx5.5,1450,,,1/9,xbab,,,notNG,,,,,,157
A26,PPgiota,29/10/22,Kx6,1580,1484,8,1/9,XXC,,,,,,,,,171,0.94,626,19/12/22,190,3/1/23,186,19/1/23,103,4/2/23,56,28/2/23,108,15/3/23,110,3/4/23,105,21/4/23
A27,HUlc,7/11/22,Ppx5.5,1450,1245,5,1/8,XXCC,,,,,,,,,163,0.86,183,23/12/22,386,8/1/23,521,5/2/23,92,3/4/23,63,25/4/23
A28,HUlc,21/11/22,aPpx5.5,1450,1464,5,1/8,XXCA,,,,,,,,,149,1.01,361,25/12/22,309,13/1/23,360,6/2/23,219,2/4/23,215,24/4/23
A29,HUlc,29/10/22,Ppx5.5,1450,1639,5,1/8,XXXE,,,,,,,,,171,1.13,461,23/12/22,488,18/1/23,339,21/2/23,260,15/3/23,91,8/4/23
A30,POm,15/11/22,Ppx5.5,1450,972,3,1/8,xdba,,,,,,,,,155,0.67,534,11/1/23,244,6/2/23,194,27/3/23
A31,POm,15/11/22,Ppx5.5,1450,1344,4,1/8,xdba,,,,,,,,,155,0.93,560,19/12/22,294,11/1/23,275,4/2/23,215,14/3/23
A32,PEtun,29/10/22,Ppx5.5,1450,705,3,1/8,XXA,,,,,,,,,171,0.49,45,20/1/23,523,17/3/23,137,25/4/23
A33,HUlc,2/12/22,Ppx6,1580,1819,3,1/6,,,,,,,unicorn,,,502,1.15,1018,31/12/22,537,27/1/23,264,7/3/23
A35,HEg,15/11/22,aPpx5.5,1450,427,5,1/8,XXXH,,,,,,,,,155,0.29,211,7/1/23,73,22/1/23,56,11/2/23,64,27/3/23,23,22/4/23
A36,PAb,21/11/22,Ppx5.5,1450,1591,4,1/8,xebb,,,,,,,,,149,1.1,631,25/1/23,458,11/3/23,434,4/4/23,68,1/5/23
A37,PEtun,25/11/22,Ppx5.5,1450,824,1,1/8,xeab,,,,,,,,,145,0.57,824,25/2/23
A38,PEtun,25/11/22,Ppx5.5,1450,1066,2,1/8,xeab,,,,,,,,,145,0.74,236,20/1/23,830,25/3/23
A39,PEtun,18/11/22,Ppx5.5,1450,417,1,,xcaa,,,,,,,,,152,0.29,417,15/1/23
A40,PEtun,28/11/22,Ppx5.5,1450,1393,3,,,,,,,,,,,142,0.96,205,14/1/23,1089,15/3/23,99,13/5/23
A41,HEg,2/12/22,Ppx5.5,1450,952,7,1/8,xfaa,,,,,1,,,,502,0.66,404,13/1/23,184,28/1/23,125,8/3/23,69,21/3/23,42,6/4/23,92,22/4/23,36,9/5/23
A42,PNb,18/11/22,Ppx5.5,1450,,,,xxaA,test,,,,,,,,152
A43,HEg,2/12/22,Ppx5.5,1450,1029,9,1/8,xfaa,,,,,,,,,502,0.71,267,13/1/23,239,25/1/23,52,15/2/23,98,3/3/23,98,18/3/23,87,3/4/23,62,17/4/23,54,3/5/23,72,20/5/23
A44,HEg,2/12/22,Ppx5.5,1450,1132,8,1/8,xfaa,,,,,,,,,502,0.78,401,9/1/23,201,21/1/23,49,11/2/23,135,3/3/23,45,18/3/23,108,6/4/23,181,22/4/23,12,8/5/23
A45,HEg,6/12/22,Ppx5.5,1450,878,7,,xfab,,,,,,,,,498,0.61,423,13/1/23,152,28/1/23,43,15/2/23,25,27/3/23,78,12/4/23,88,26/4/23,69,15/5/23
A46,HEg,6/12/22,Ppx5.5,1450,883,8,,xfab,,,,,1,,,,498,0.61,202,14/1/23,251,28/1/23,14,15/2/23,147,3/3/23,113,17/3/23,64,3/4/23,58,17/4/23,34,5/5/23
A47,HEg,6/12/22,,,1063,8,,,,,,,1,,,,498,,346,11/1/23,268,25/1/23,41,11/2/23,136,3/3/23,66,18/3/23,95,4/4/23,59,18/4/23,52,7/5/23
A48,,6/12/22,SDx6,1580,,,,xxaA,,,,,,,,,498
A49,PEtun,28/11/22,Ppx5.5,1450,812,1,,,,,,,,,,,142,0.56,812,17/3/23
A50,PEtun,28/11/22,Ppx5.5,1450,993,2,,,,,,,,,,,142,0.68,593,9/1/23,400,22/2/23
A51,PEtun,18/11/22,Ppx5.5,1450,1213,3,,Xcaa,,,,,,,,,152,0.84,426,11/1,255,2/2/22,532,3/5/23
A52,GLg,10/4/23,SFtx6+,,1274,4,1/8,#M-KCB,,,,,,,,,10,,574,11/1/23,299,21/2/23,286,15/3/23,115,11/4/23
